,Close,Volume,google_trends,tw_compound,tw_polarity,tw_subjectivity,tweet_volume,re_compound,re_polarity,re_subjectivity
12/03/2022 09:00,39158.2,4988.174,55.23264872,0.219188925,0.087710587,0.392618706,977,0.491874293,0.083431974,0.354302753
12/03/2022 10:00,39208.2,6059.282,57.90519624,0.157995667,0.090793096,0.370370519,983,0.429720472,0.174107143,0.367857143
12/03/2022 11:00,39054.1,8711.168,63.25029128,0.17886,0.091919209,0.397612638,993,0.552538462,0.209643817,0.605577957
12/03/2022 12:00,39155.1,5037.496,60.57774376,0.10578445,0.091462685,0.396093893,1294,0.411331757,0.224109694,0.480305329
12/03/2022 13:00,39056.4,8932.517,59.68689459,0.175613178,0.088770054,0.399399582,1407,0.700753371,0.09510497,0.432420418
12/03/2022 14:00,38892,18865.511,64.14114045,0.207693274,0.111192623,0.387757433,1512,0.662053691,0.086701128,0.36023352
12/03/2022 15:00,39018.3,11258.965,59.68689459,0.149952336,0.074317245,0.382940898,1775,0.291460177,0.125096384,0.476480662
12/03/2022 16:00,39130,7137.555,64.14114045,0.220213382,0.091771291,0.413670317,1557,0.917317284,0.220534401,0.496935
12/03/2022 17:00,39077.5,15702.925,58.79604542,0.146671492,0.06125543,0.404270391,1700,0.708190278,0.06936538,0.396681698
12/03/2022 18:00,39030.1,6379.811,59.68689459,0.194123909,0.072925978,0.428672,1677,0.833893513,0.106319054,0.466032285
12/03/2022 19:00,39006.7,4705.11,64.14114045,0.173132022,0.071187527,0.399347605,1421,0.670534746,0.162035009,0.376697571
12/03/2022 20:00,39114.4,4952.972,66.81368797,0.212406372,0.078483336,0.404802305,1397,0.482293262,0.12212004,0.366892857
12/03/2022 21:00,39069.2,2436.284,71.26793384,0.180236325,0.083460683,0.376007662,1249,-0.320987891,0.068417904,0.416989442
12/03/2022 22:00,39081.4,2558.296,71.26793384,0.166466387,0.067526568,0.402077402,1249,0.721548694,0.078288096,0.39565214
12/03/2022 23:00,38792.6,7005.405,65.9228388,0.167266051,0.061868502,0.411506218,1172,0.212355738,0.059112365,0.35487374
13/03/2022 00:00,38898.7,8488.367,63.25029128,0.205034091,0.082993248,0.40138513,1169,-0.4417,0.017476609,0.442158916
13/03/2022 01:00,38973.1,11459.679,61.46859293,0.178028242,0.064643043,0.386602353,1017,0.767766667,0.136124165,0.419990079
13/03/2022 02:00,39141.7,4699.124,57.90519624,0.225657307,0.065350591,0.38294878,970,0.382542689,-0.020083774,0.320458554
13/03/2022 03:00,39170.9,4939.694,63.25029128,0.197498428,0.109113264,0.384776357,944,0.745008276,0.117154882,0.420308642
13/03/2022 04:00,39115.6,4963.134,57.90519624,0.213253125,0.083977882,0.405682216,904,0.435224878,0.066159812,0.452227633
13/03/2022 05:00,39107.4,2134.686,52.5601012,0.254169636,0.157439979,0.393729764,811,0.978,0.11212963,0.355925926
13/03/2022 06:00,39131.4,3588.994,55.23264872,0.20624669,0.088118671,0.396136463,884,0.9854,0.219607843,0.48872549
13/03/2022 07:00,39075.4,3886.066,53.45095038,0.178192014,0.064278448,0.394919772,1039,0.403675207,0.104449495,0.507380952
13/03/2022 08:00,39055.6,7326.833,57.01434707,0.164137386,0.115493115,0.389639222,1104,0.834711888,0.150044643,0.458645833
13/03/2022 09:00,38964,7990.413,57.90519624,0.18965431,0.093510813,0.388945148,1022,0.834711888,0.150044643,0.458645833
13/03/2022 10:00,38978.8,6200.168,50.77840286,0.187342373,0.123232134,0.426024,1060,0.186029457,0.086102908,0.390520211
13/03/2022 11:00,38727.4,16256.949,62.35944211,0.164994906,0.085629565,0.401392053,1121,0.873385398,0.238927179,0.493267892
13/03/2022 12:00,38475.1,19540.951,59.68689459,0.182915708,0.086813767,0.392250899,1353,0.572620494,0.076918004,0.364772275
13/03/2022 13:00,38728,24754.725,60.57774376,0.168558656,0.094974856,0.400027768,1309,0.415809036,0.157859406,0.515468174
13/03/2022 14:00,38817.3,7829.478,57.90519624,0.169832784,0.119207799,0.406536852,1437,0.60447377,0.010275727,0.387244429
13/03/2022 15:00,38913.7,13903.125,58.79604542,0.177355487,0.105832676,0.401862731,1783,0.458910934,0.064787201,0.464563212
13/03/2022 16:00,38897.6,5628.191,59.68689459,0.206471044,0.104665912,0.39635993,1611,0.691382301,0.059266051,0.390143253
13/03/2022 17:00,38921,8183.929,59.68689459,0.184361809,0.094014928,0.406108611,1549,0.81041831,0.224079665,0.470748106
13/03/2022 18:00,38962.9,4136.039,63.25029128,0.203923497,0.08308881,0.397665784,1574,0.687575,0.032142857,0.444047619
13/03/2022 19:00,38843.4,5822.523,65.9228388,0.20500722,0.106241776,0.396022724,1457,0.612703014,0.257136036,0.61343083
13/03/2022 20:00,38672.2,10711.046,65.03198963,0.197148073,0.092533949,0.424067475,1395,0.34663304,0.042090278,0.494105006
13/03/2022 21:00,38724.4,4707.167,67.70453715,0.143325301,0.065367247,0.402112785,1381,0.671913525,0.107944891,0.350531243
13/03/2022 22:00,37704,32319.236,60.57774376,0.155174008,0.083427247,0.403375707,1372,0.680310133,0.178633342,0.48811171
13/03/2022 23:00,37743.7,17153.177,78.39472722,0.13394625,0.08085371,0.401724093,1570,0.525104808,0.04858595,0.440447237
14/03/2022 00:00,37817.2,12362.442,68.59538632,0.084007563,0.057117157,0.40640203,1303,-0.030003984,0.100063081,0.39107198
14/03/2022 01:00,38047.6,17998.643,62.35944211,0.138902232,0.076635856,0.404898083,1248,-0.222706618,-0.03506617,0.394619249
14/03/2022 02:00,38025,6958.762,58.79604542,0.149941667,0.077450925,0.396947693,1117,0.074674299,0.013479198,0.482187671
14/03/2022 03:00,38121.8,5934.202,59.68689459,0.179984389,0.085383017,0.39780468,1171,0.702931833,0.139597107,0.508810159
14/03/2022 04:00,38500.3,28914.616,57.90519624,0.155283149,0.080352293,0.392074269,1210,0.804431469,0.251039223,0.406567937
14/03/2022 05:00,38443.1,6821.533,61.46859293,0.176904843,0.099235699,0.385025264,1090,0.749145255,0.265719697,0.546843434
14/03/2022 06:00,38631.1,9880.661,63.25029128,0.163380605,0.102063723,0.386219621,1226,0.070573684,0.23560886,0.422508024
14/03/2022 07:00,39062.2,25209.147,63.25029128,0.146482725,0.060493909,0.374317551,1429,0.491944048,0.111575025,0.420358215
14/03/2022 08:00,39060.1,16570.012,64.14114045,0.134765012,0.095587402,0.384482685,1253,0.915254545,0.177083333,0.739583333
14/03/2022 09:00,39136,14667.359,71.26793384,0.106912109,0.086225742,0.365409318,1373,0.743225778,0.09224537,0.465555556
14/03/2022 10:00,39082.3,8406.59,65.03198963,0.13923871,0.109166999,0.405849468,1453,0.731475969,0.12452381,0.386334538
14/03/2022 11:00,38885.1,9019.838,67.70453715,0.180328621,0.100071931,0.39587027,1568,0.88959569,0.02750947,0.387678467
14/03/2022 12:00,38832.4,14170.853,65.9228388,0.171830137,0.100984603,0.384000881,1715,-0.065168919,0.041004141,0.500747642
14/03/2022 13:00,38852.2,19550.972,62.35944211,0.163821702,0.090714031,0.391126546,1861,0.628767374,0.107517651,0.507045326
14/03/2022 14:00,39101,25841.006,63.25029128,0.164412741,0.078089376,0.379201447,1990,0.659264377,0.199980078,0.496033215
14/03/2022 15:00,38940.9,13170.888,73.94048136,0.145598139,0.110063662,0.3764157,2847,0.847261212,0.122087664,0.423160454
14/03/2022 16:00,38824.3,9408.803,67.70453715,0.155786054,0.095260665,0.384464563,2379,0.306961415,0.072867227,0.296871392
14/03/2022 17:00,38727.7,17117.627,67.70453715,0.146669922,0.09327837,0.367840586,2002,0.565273166,0.1164388,0.505705348
14/03/2022 18:00,38665.4,17995.094,75.7221797,0.15544218,0.099054611,0.374158971,1871,0.462230229,0.018067859,0.446434089
14/03/2022 19:00,38795,12624.187,71.26793384,0.149984242,0.084728571,0.359135983,1819,0.949828682,0.03558581,0.390471764
14/03/2022 20:00,38710,9408.246,72.15878301,0.174055316,0.091551048,0.394378265,1767,0.163541176,6.78E-05,0.353825622
14/03/2022 21:00,38713.8,5326.13,70.37708466,0.230173619,0.116156155,0.409673499,1603,0.717118555,0.268074881,0.479132095
14/03/2022 22:00,39312,33778.645,74.83133053,0.214965107,0.096728792,0.378243782,1640,0.516571642,0.065277291,0.515560127
14/03/2022 23:00,39653.8,18922.102,75.7221797,0.174788142,0.101442759,0.395224439,1520,0.650503109,0.104678439,0.517035274
15/03/2022 00:00,39564.9,13493.634,63.25029128,0.229224121,0.072061376,0.39298752,1246,0.809721538,0.11459127,0.529335979
15/03/2022 01:00,38814.3,24602.16,61.46859293,0.124246747,0.079552909,0.419205534,1228,0.9884,0.141666667,0.645659722
15/03/2022 02:00,38969.1,11766.062,58.79604542,0.176042611,0.07898288,0.404466075,1099,0.8489,0.087056408,0.599974253
15/03/2022 03:00,38746.5,10275.009,57.90519624,0.152696524,0.088924191,0.400296442,1103,0.96726383,0.210063748,0.488238512
15/03/2022 04:00,38768.2,5205.157,57.90519624,0.167402181,0.095005482,0.395422869,1036,0.96726383,0.210063748,0.488238512
15/03/2022 05:00,38740.1,4969.8,52.5601012,0.230298684,0.110511456,0.4017987,987,0.716848101,0.102658853,0.345983637
15/03/2022 06:00,38752.9,8493.359,59.68689459,0.167787584,0.117381801,0.402242095,1156,0.716848101,0.102658853,0.345983637
15/03/2022 07:00,38428,24658.666,66.81368797,0.144575219,0.056114648,0.366917878,1381,0.836352459,0.353670635,0.636210317
15/03/2022 08:00,38347.9,9351.053,67.70453715,0.204530208,0.096777491,0.374791051,1238,0.275008676,0.128823954,0.418891294
15/03/2022 09:00,38571.2,14707.714,65.03198963,0.184343296,0.094028184,0.395335669,1306,-0.018356579,0.031528598,0.37197724
15/03/2022 10:00,38647.7,9349.065,61.46859293,0.192183516,0.106224689,0.375116965,1274,0.618460392,0.119496015,0.475694239
15/03/2022 11:00,38630.5,8817.837,59.68689459,0.186313248,0.102384596,0.399004581,1368,0.851438971,0.176617434,0.495238705
15/03/2022 12:00,38838,13765.542,60.57774376,0.176781599,0.086924987,0.395002378,1826,0.619804236,0.142331243,0.515048244
15/03/2022 13:00,38709.7,18592.931,63.25029128,0.248421538,0.133403586,0.382086182,2422,0.349696066,0.106609038,0.48053746
15/03/2022 14:00,39012.5,27961.692,59.68689459,0.21899424,0.113811806,0.380838249,2417,0.13396323,0.063534035,0.472294719
15/03/2022 15:00,39000.8,19617.028,64.14114045,0.205129487,0.106042638,0.38925451,2301,0.404672672,0.09264618,0.402602229
15/03/2022 16:00,39151.2,20185.757,65.9228388,0.217269393,0.093965977,0.369773978,2443,0.628218333,0.013719955,0.470462455
15/03/2022 17:00,39277.1,9249.75,64.14114045,0.241509458,0.112555544,0.3956901,2198,0.615749478,0.107232368,0.520047437
15/03/2022 18:00,39387.2,10582.411,61.46859293,0.256424357,0.124127238,0.369544661,2020,0.550517612,0.030063855,0.411446432
15/03/2022 19:00,39730.7,25314.687,70.37708466,0.238344505,0.11108593,0.395808336,2094,0.554407143,0.115437128,0.669172923
15/03/2022 20:00,39425.9,18360.482,73.04963218,0.240065662,0.123654771,0.38266731,1731,0.974272143,0.217272727,0.417689394
15/03/2022 21:00,39642.8,12725.764,67.70453715,0.222006777,0.112073276,0.388297586,1696,0.254885637,0.071384038,0.486551812
15/03/2022 22:00,39458.3,12522.885,70.37708466,0.240422491,0.108693864,0.383347412,1598,0.436823497,0.069264069,0.165728716
15/03/2022 23:00,39271,10450.798,65.9228388,0.212305946,0.106713451,0.409416115,1525,0.569751685,0.132175505,0.440779647
16/03/2022 00:00,39159.5,13378.978,60.57774376,0.227946193,0.092828212,0.399588241,1351,0.647463636,0.317556548,0.465389881
16/03/2022 01:00,39501.7,14677.947,54.34179955,0.196705275,0.101484131,0.384697652,1405,-0.000589404,-0.027712425,0.274361837
16/03/2022 02:00,40867.8,73520.426,61.46859293,0.217196631,0.107834944,0.409707496,2107,0.439879137,0.119969013,0.484413117
16/03/2022 03:00,39137.9,62184.525,62.35944211,0.196602407,0.089498534,0.415683351,1830,-0.361342149,0.041457861,0.423316641
16/03/2022 04:00,39090.6,15070.538,57.90519624,0.198815366,0.09538557,0.418311728,1285,0.170415789,-0.037086423,0.448631779
16/03/2022 05:00,39298.6,14232.215,59.68689459,0.238935604,0.114179962,0.416258727,1115,0.735779,-0.018055556,0.468055556
16/03/2022 06:00,39561.1,12860.779,62.35944211,0.235540519,0.11129198,0.389900768,1188,0.735779,-0.018055556,0.468055556
16/03/2022 07:00,39561,15255.596,65.9228388,0.216132701,0.102563828,0.396000167,1568,0.368748855,0.152374054,0.379124931
16/03/2022 08:00,40289,38015.551,65.03198963,0.239967734,0.124713386,0.39211679,1310,0.824174426,0.050394979,0.47531192
16/03/2022 09:00,40488.2,24262.878,62.35944211,0.242058273,0.127085601,0.418300562,1325,0.328703654,0.038286575,0.560072519
16/03/2022 10:00,40293.9,16157.234,65.03198963,0.235460349,0.116570216,0.38330486,1350,0.328703654,0.038286575,0.560072519
16/03/2022 11:00,40492.8,14969.274,70.37708466,0.22814932,0.109439879,0.381686448,1505,0.921306207,0.1025,0.318888889
16/03/2022 12:00,40342.9,11945.137,66.81368797,0.234899543,0.093893418,0.414173775,1885,0.293476114,0.101030335,0.425069013
16/03/2022 13:00,40612.8,16531.281,61.46859293,0.240424929,0.106655362,0.410447739,2104,0.197987118,0.118104995,0.452864208
16/03/2022 14:00,40805.9,46998.79,64.14114045,0.236382038,0.120590331,0.419366555,2191,0.802877318,0.095662563,0.425622241
16/03/2022 15:00,40609,12991.27,61.46859293,0.21911134,0.101381336,0.416449364,2014,0.8125,0.094160929,0.463823235
16/03/2022 16:00,40293.7,30230.92,74.83133053,0.221678763,0.079689444,0.401877393,2028,0.901821442,0.121077244,0.408565499
16/03/2022 17:00,40417.9,23131.369,66.81368797,0.249418808,0.091938397,0.36800137,2017,0.675013898,0.083588356,0.418040247
16/03/2022 18:00,39915.9,87248.594,76.61302887,0.213781699,0.069165466,0.368537429,2333,0.853927314,0.131974038,0.448774374
16/03/2022 19:00,40868.3,46638.088,75.7221797,0.193910252,0.090127065,0.395176538,1890,0.766171646,0.1850692,0.482051788
16/03/2022 20:00,41227.6,28794.852,78.39472722,0.224759941,0.11422645,0.382910406,1966,0.835595,0.095092782,0.401065751
16/03/2022 21:00,41085.3,13958.614,79.28557639,0.227038131,0.094179589,0.383395219,1654,0.602303257,0.113105008,0.495329335
16/03/2022 22:00,40870.1,7778.653,73.04963218,0.166870172,0.074924365,0.393978964,1521,0.71427,0.036950231,0.292390046
16/03/2022 23:00,41105.8,9756.152,74.83133053,0.182420548,0.093005924,0.37904098,1472,0.279900723,0.070220145,0.41594406
17/03/2022 00:00,41012.1,7761.053,58.79604542,0.198258635,0.091319622,0.388432538,1453,0.550058963,0.09178657,0.51492418
17/03/2022 01:00,41205.6,10186.25,55.23264872,0.230289286,0.115307544,0.388984734,1191,0.78977329,0.151270813,0.360573177
17/03/2022 02:00,41104.4,9669.192,62.35944211,0.222982742,0.094136518,0.392757108,1191,0.792425826,0.24840873,0.541809524
17/03/2022 03:00,40999,5492.689,54.34179955,0.199391206,0.092719629,0.379351395,1176,0.797318375,0.240051714,0.364639824
17/03/2022 04:00,41329.1,11672.363,60.57774376,0.171763324,0.093075468,0.399743886,1023,0.898311628,0.173123149,0.340073194
17/03/2022 05:00,41052.2,13653.193,64.14114045,0.21381794,0.110349735,0.408556994,1008,0.966263265,0.141613566,0.432112041
17/03/2022 06:00,40755.2,13811.688,66.81368797,0.22138129,0.097508538,0.391422507,1014,0.891267925,0.104664116,0.475059524
17/03/2022 07:00,40720.6,15567.813,73.94048136,0.207312871,0.103976114,0.357767505,1346,-0.17722446,0.171693014,0.480936276
17/03/2022 08:00,40812.1,8077.728,71.26793384,0.232625378,0.126543126,0.368783627,1040,0.967005814,0.252083333,0.630654762
17/03/2022 09:00,40823.1,6282.07,65.03198963,0.208417697,0.112543627,0.40162528,1164,0.357680839,0.088393732,0.509301974
17/03/2022 10:00,40719.9,14917.683,63.25029128,0.210429023,0.123477257,0.430538989,1216,0.359747368,0.084691358,0.31882716
17/03/2022 11:00,40743.4,6947.205,61.46859293,0.229900443,0.110862855,0.405075732,1448,0.736614243,0.209585197,0.458896645
17/03/2022 12:00,41035,25445.367,64.14114045,0.222461284,0.083400692,0.382854312,1606,0.771175357,0.121820058,0.375768075
17/03/2022 13:00,41112.1,15317.497,59.68689459,0.256050495,0.130594941,0.417805735,1713,0.541167528,0.025430984,0.439252833
17/03/2022 14:00,40819.9,13014.71,63.25029128,0.224139882,0.099424555,0.402108836,1856,0.569339959,0.094825423,0.52533232
17/03/2022 15:00,40788,13346.72,63.25029128,0.255413509,0.100520947,0.401380111,1882,0.197453901,0.089980587,0.46305494
17/03/2022 16:00,40797.2,12402.354,65.03198963,0.225032385,0.1006977,0.389804233,1744,0.345306691,0.125037423,0.506547979
17/03/2022 17:00,40765.8,10091.457,62.35944211,0.193130769,0.081521794,0.426737718,1708,0.395069231,0.054622907,0.418897174
17/03/2022 18:00,40792.2,4883.147,66.81368797,0.190215214,0.120171607,0.425364745,1665,0.512968698,0.079189905,0.423101121
17/03/2022 19:00,40859.2,5432.133,63.25029128,0.211739063,0.09967812,0.386205967,1476,0.824657188,0.151089955,0.444655078
17/03/2022 20:00,40688.4,5491.435,67.70453715,0.221780943,0.093630209,0.395266991,1488,0.816268571,0.091505877,0.538461558
17/03/2022 21:00,40983.3,5602.893,70.37708466,0.190236626,0.092747959,0.412709261,1384,0.386328244,0.133504116,0.391396733
17/03/2022 22:00,40965.1,5510.66,69.48623549,0.190948633,0.087761972,0.409079943,1373,0.677678165,0.156212238,0.433818388
17/03/2022 23:00,40898.1,3411.494,57.01434707,0.190393231,0.062339316,0.387235869,1350,0.5777065,0.065500992,0.485333995
18/03/2022 00:00,40310.1,17872.681,48.99670451,0.1751184,0.088044154,0.412204389,1189,0.314206993,0.103461462,0.390756851
18/03/2022 01:00,40519.9,10136.327,54.52859051,0.198069588,0.067496186,0.429712237,1201,0.60850367,0.082393128,0.309163753
18/03/2022 02:00,40497.6,5336.412,60.0604765,0.208128732,0.109021634,0.410584572,1024,0.02015,-0.004342105,0.474599781
18/03/2022 03:00,40500.6,3992.923,54.52859051,0.240375209,0.114101478,0.446084808,1080,0.027237895,-0.1475,0.633888889
18/03/2022 04:00,40591.8,5132.712,60.85074593,0.207458065,0.103704416,0.390872194,937,0.139002834,0.072936508,0.414761905
18/03/2022 05:00,40734.5,11697.15,64.80209307,0.246251903,0.118114229,0.411019967,929,0.142836023,0.041064202,0.352043115
18/03/2022 06:00,40724.7,3797.392,60.0604765,0.280449658,0.104480572,0.436879153,1005,0.9345,0.148148148,0.622222222
18/03/2022 07:00,40560.7,6426.92,70.33397906,0.222545048,0.09308064,0.37997469,1204,-0.142512,-0.043815462,0.466102509
18/03/2022 08:00,40594,11637.396,69.54370963,0.248489542,0.10294817,0.392467867,1113,0.294063333,0.011705164,0.477379647
18/03/2022 09:00,40499.3,7483.372,56.89939879,0.198294885,0.121518696,0.394543519,1302,0.9679,0.172424242,0.486969697
18/03/2022 10:00,40363.5,9722.829,58.47993764,0.145130337,0.069081277,0.393546128,1169,0.9042,0.25,0.3
18/03/2022 11:00,40380.7,15251.485,60.85074593,0.183785833,0.092717419,0.412806569,1422,0.685538193,0.159356327,0.482080196
18/03/2022 12:00,40437.3,9921.687,59.27020707,0.175295792,0.084575154,0.41224066,1509,0.147496544,0.157308489,0.52360486
18/03/2022 13:00,40580,11723.987,60.0604765,0.204220805,0.098956052,0.428045868,1680,0.821860246,0.087194039,0.441885666
18/03/2022 14:00,40555,22260.742,58.47993764,0.202183307,0.096885713,0.3932663,1739,0.65944433,0.04126524,0.388121473
18/03/2022 15:00,40902.2,25294.433,62.43128478,0.228062422,0.106510436,0.394395305,1870,0.088153409,0.014426407,0.389258658
18/03/2022 16:00,41386.2,27372.971,67.96317078,0.225037379,0.112353721,0.405164707,1871,0.136447876,0.028079332,0.390862081
18/03/2022 17:00,41634.8,23368.268,62.43128478,0.212250917,0.103929831,0.39290528,1843,0.516635521,0.317361111,0.534250992
18/03/2022 18:00,41679.5,14955.881,68.7534402,0.185876161,0.109188036,0.399118528,2011,0.70942,0.032861869,0.471537055
18/03/2022 19:00,42020.3,14938.409,71.12424849,0.226622689,0.096408473,0.418573487,1621,0.524625728,0.1234787,0.405211072
18/03/2022 20:00,41711.1,20289.368,79.02694276,0.189129381,0.113175854,0.444758227,1672,0.162521622,0.069097222,0.574305556
18/03/2022 21:00,41788.6,9060.381,79.02694276,0.173251553,0.082701198,0.413443743,1371,0.789832247,0.164967167,0.506909722
18/03/2022 22:00,41689.9,5160.81,73.49505677,0.19695304,0.102304574,0.391289165,1305,0.24141275,0.097923342,0.482481451
18/03/2022 23:00,41751.5,6299.907,67.96317078,0.225124029,0.102239345,0.430755657,1168,0.0688,0.021467876,0.399035932
19/03/2022 00:00,41854,8817.914,66.38263192,0.156318434,0.068323571,0.407316217,1143,0.781898473,0.046782388,0.431472064
19/03/2022 01:00,41710.7,5620.431,60.0604765,0.216678512,0.094128498,0.416286527,1032,0.387882703,0.00713097,0.445234421
19/03/2022 02:00,41757.1,4077.243,56.89939879,0.231211012,0.103984382,0.412857481,931,0.710781818,0.044314236,0.454770172
19/03/2022 03:00,41785,9241.719,51.3675128,0.230248993,0.11538468,0.396113357,915,0.46660439,0.142362048,0.555069505
19/03/2022 04:00,41788.1,6726.851,52.94805165,0.252729508,0.135716,0.414888714,828,0.648540809,0.17692171,0.488888542
19/03/2022 05:00,41733.4,3378.027,57.68966822,0.214992607,0.102586518,0.427674911,802,0.693555061,0.047878788,0.383658009
19/03/2022 06:00,41754.1,2556.117,60.0604765,0.242730522,0.0966257,0.426520249,876,0.9888,0.072617502,0.585726139
19/03/2022 07:00,41605.1,10142.953,54.52859051,0.242111037,0.10170187,0.380036353,1197,0.714246512,0.146428571,0.634160053
19/03/2022 08:00,41690.1,4651.817,55.31885993,0.224328986,0.104583999,0.406120078,887,0.953632615,0.131921071,0.465417096
19/03/2022 09:00,41662.8,4455.059,54.52859051,0.29660979,0.143583176,0.42338833,950,0.1723592,0.056518703,0.244207307
19/03/2022 10:00,41679.3,4105.069,54.52859051,0.241488339,0.114270408,0.422593841,929,0.795655102,0.127201221,0.416726577
19/03/2022 11:00,41718.6,6108.96,53.73832108,0.245271299,0.104657835,0.421994663,1044,0.220529442,0.109012092,0.438559888
19/03/2022 12:00,41836.3,6251.222,55.31885993,0.20454878,0.090578878,0.375161842,1253,0.772601542,0.101666592,0.539636461
19/03/2022 13:00,41714.7,9742.107,56.89939879,0.207740447,0.092795489,0.413691671,1389,0.776210502,0.07972379,0.538385813
19/03/2022 14:00,41800.6,6304.337,54.52859051,0.256371688,0.120289351,0.414235172,1496,0.739436498,0.03545617,0.50246358
19/03/2022 15:00,41909,16230.088,56.89939879,0.223527579,0.10904495,0.395165101,1561,0.752015966,0.1025597,0.440517962
19/03/2022 16:00,41953.1,10464.429,62.43128478,0.254196705,0.101565734,0.421267122,1471,0.764403632,0.073603623,0.520876216
19/03/2022 17:00,41869.7,8662.502,54.52859051,0.205328462,0.102991007,0.412962097,1539,0.283185654,0.065806728,0.41040404
19/03/2022 18:00,41991.3,5226.912,55.31885993,0.227980998,0.097649595,0.407946856,1477,0.714463139,0.087630123,0.493877283
19/03/2022 19:00,42008.4,6432.437,60.85074593,0.260214535,0.129260331,0.419125072,1456,0.553180057,0.075401369,0.501698026
19/03/2022 20:00,42170.1,13920.982,60.85074593,0.234983877,0.084743565,0.41704897,1431,0.962765327,0.165702479,0.509574643
19/03/2022 21:00,42090.3,7364.684,67.96317078,0.25312973,0.113287475,0.413973429,1405,0.700910701,0.197568994,0.52869724
19/03/2022 22:00,41927.1,15586.018,66.38263192,0.186610965,0.101593737,0.398870034,1230,0.510580513,0.122381847,0.346556065
19/03/2022 23:00,42188.2,10392.076,64.80209307,0.238752257,0.110899597,0.407952554,1148,0.941627719,0.113001648,0.502305417
20/03/2022 00:00,42018,9939.352,65.59236249,0.24394801,0.106295026,0.437633772,1228,-0.0516,0.11047619,0.438809524
20/03/2022 01:00,41948.5,9807.006,53.73832108,0.185660267,0.091893236,0.410903832,1082,0.971917647,0.045287115,0.492282913
20/03/2022 02:00,41792.4,7695.263,56.10912936,0.186964497,0.102004256,0.42955214,1012,0.62912449,0.238556548,0.598407738
20/03/2022 03:00,41922.2,4611.935,50.57724337,0.176135463,0.075261656,0.42223506,943,0.359946718,0.11506909,0.437048354
20/03/2022 04:00,41833.6,4236.882,52.94805165,0.211327143,0.123514161,0.450325583,844,0.224685513,0.059143205,0.484072721
20/03/2022 05:00,41882,6846.983,55.31885993,0.209003279,0.102561506,0.415605932,783,0.679931579,0.191256799,0.527802475
20/03/2022 06:00,41874.6,4758.515,54.52859051,0.194193385,0.083411677,0.419588012,860,0.3818,0.1,1
20/03/2022 07:00,41848.7,5032.161,49.78697394,0.246741516,0.114660439,0.367428106,1032,0.9715,0.013454545,0.448975469
20/03/2022 08:00,41850.1,3712.804,49.78697394,0.182818502,0.103039369,0.400117374,889,-0.9675,0.092498291,0.462406015
20/03/2022 09:00,41760.7,15754.788,49.78697394,0.245370472,0.090054094,0.371109909,886,0.550822822,0.057105429,0.481420455
20/03/2022 10:00,41753.2,8763.642,50.57724337,0.194493709,0.066205072,0.375911253,1008,-0.9484,0.010909091,0.453055556
20/03/2022 11:00,41587.9,5938.369,49.78697394,0.23272,0.101978127,0.404027081,1041,0.54489316,0.127077744,0.421048646
20/03/2022 12:00,41620,22414.421,57.68966822,0.168587121,0.086587976,0.372790327,1226,0.261405263,0.246676587,0.504844577
20/03/2022 13:00,41473.8,8871.939,57.68966822,0.215212258,0.082048186,0.404242268,1319,0.843131481,0.124869591,0.506899251
20/03/2022 14:00,41416.4,13484.126,52.94805165,0.233513974,0.097711678,0.398361755,1459,0.70857356,-0.008445202,0.470979432
20/03/2022 15:00,41334.2,12278.08,50.57724337,0.229240639,0.092486856,0.374920927,1385,0.369042217,0.007923526,0.484778984
20/03/2022 16:00,41290.4,11506.801,56.89939879,0.233256783,0.100466832,0.392901832,1495,0.66068092,0.205866992,0.403494654
20/03/2022 17:00,41037.3,21401.573,55.31885993,0.240113627,0.114196337,0.408117374,1428,0.577317671,0.083700223,0.372460664
20/03/2022 18:00,41220,10917.865,59.27020707,0.225264431,0.109686668,0.403570561,1457,0.377639806,-0.02737684,0.449321645
20/03/2022 19:00,41364.5,8790.399,57.68966822,0.262738205,0.096521242,0.417067866,1358,0.572374324,0.103729144,0.554177359
20/03/2022 20:00,41273.2,14042.53,56.89939879,0.185139723,0.090435739,0.400521523,1249,0.256993074,0.103024781,0.494617752
20/03/2022 21:00,41343,9676.968,64.80209307,0.234294952,0.118154336,0.396458285,1214,-0.637142213,0.088615841,0.574379423
20/03/2022 22:00,41426.1,8040.096,55.31885993,0.245967876,0.121658321,0.397161659,1143,0.837674809,0.09776936,0.246422559
20/03/2022 23:00,41261,7251.631,56.89939879,0.22346,0.110494112,0.429125033,1071,0.571396462,0.10399302,0.550801823
21/03/2022 00:00,41404.9,6800.56,58.47993764,0.190535965,0.076239025,0.395414148,1157,0.788254139,0.146976365,0.467574016
21/03/2022 01:00,41215,8499.539,51.3675128,0.236611337,0.090634909,0.380367715,1030,0.49199976,0.117341821,0.457280644
21/03/2022 02:00,40785.4,30320.056,48.99670451,0.19237234,0.087778959,0.37686899,1032,0.921854004,0.085602749,0.468177327
21/03/2022 03:00,40811.3,8447.374,46.62589623,0.172099388,0.055467756,0.37902787,1059,0.40450083,0.012263145,0.55047247
21/03/2022 04:00,40840.8,7754.341,52.15778222,0.246965683,0.100453076,0.402178397,911,0.612941638,0.177931548,0.459581535
